# Menlo Systems GmbH ScanControl
# Program Version 1.14.3
# Start: -740.00000000 ps, Average over 1000 waveforms. Timestamp: 2026-02-03T16:24:42
# User time axis shift: 0 ps
# Time axis offset: 0 ps
# Time [ps]	THz Signal [a.u.]
-708.18481848	-0.01403534
-708.15181518	-0.00719170
-708.11881188	-0.00055633
-708.08580858	0.00612365
-708.05280528	0.01312438
-708.01980198	0.02019185
-707.98679868	0.02735599
-707.95379538	0.03399957
-707.92079208	0.03950499
-707.88778878	0.04336083
-707.85478548	0.04476113
-707.82178218	0.04371335
-707.78877888	0.04054127
-707.75577558	0.03570138
-707.72277228	0.03036944
-707.68976898	0.02531138
-707.65676568	0.02162937
-707.62376238	0.01954440
-707.59075908	0.01953664
-707.55775578	0.02152823
-707.52475248	0.02500751
-707.49174917	0.02949391
-707.45874587	0.03443600
-707.42574257	0.03900937
-707.39273927	0.04297682
-707.35973597	0.04606628
-707.32673267	0.04815432
-707.29372937	0.04922302
-707.26072607	0.04920541
-707.22772277	0.04827807
-707.19471947	0.04607392
-707.16171617	0.04276960
-707.12871287	0.03802331
-707.09570957	0.03212296
-707.06270627	0.02496052
-707.02970297	0.01686711
-706.99669967	0.00835457
-706.96369637	-0.00052901
-706.93069307	-0.00939804
-706.89768977	-0.01771659
-706.86468647	-0.02535005
-706.83168317	-0.03237368
-706.79867987	-0.03825030
-706.76567657	-0.04287331
-706.73267327	-0.04624412
-706.69966997	-0.04780630
-706.66666667	-0.04780358
-706.63366337	-0.04633285
-706.60066007	-0.04332315
-706.56765677	-0.03937974
-706.53465347	-0.03509466
-706.50165017	-0.03053027
-706.46864686	-0.02632584
-706.43564356	-0.02267786
-706.40264026	-0.01941689
-706.36963696	-0.01658150
-706.33663366	-0.01414864
-706.30363036	-0.01144908
-706.27062706	-0.00857816
-706.23762376	-0.00563947
-706.20462046	-0.00242208
-706.17161716	0.00067978
-706.13861386	0.00313512
-706.10561056	0.00482938
-706.07260726	0.00522741
-706.03960396	0.00407299
-706.00660066	0.00164628
-705.97359736	-0.00180529
-705.94059406	-0.00547098
-705.90759076	-0.00898827
-705.87458746	-0.01131228
-705.84158416	-0.01201984
-705.80858086	-0.01090327
-705.77557756	-0.00784820
-705.74257426	-0.00330878
-705.70957096	0.00182207
-705.67656766	0.00711113
-705.64356436	0.01182929
-705.61056106	0.01537122
-705.57755776	0.01754779
-705.54455446	0.01867127
-705.51155116	0.01894153
-705.47854785	0.01844925
-705.44554455	0.01780276
-705.41254125	0.01703233
-705.37953795	0.01579834
-705.34653465	0.01459298
-705.31353135	0.01307139
-705.28052805	0.01067365
-705.24752475	0.00792400
-705.21452145	0.00463048
-705.18151815	0.00117840
-705.14851485	-0.00233863
-705.11551155	-0.00546568
-705.08250825	-0.00804096
-705.04950495	-0.00998890
-705.01650165	-0.01103404
-704.98349835	-0.01151932
-704.95049505	-0.01158429
-704.91749175	-0.01140007
-704.88448845	-0.01120695
-704.85148515	-0.01108244
-704.81848185	-0.01153432
-704.78547855	-0.01232636
-704.75247525	-0.01356004
-704.71947195	-0.01533634
-704.68646865	-0.01731074
-704.65346535	-0.01907509
-704.62046205	-0.02017790
-704.58745875	-0.01999069
-704.55445545	-0.01826119
-704.52145215	-0.01440379
-704.48844884	-0.00870187
-704.45544554	-0.00111864
-704.42244224	0.00747819
-704.38943894	0.01653202
-704.35643564	0.02536363
-704.32343234	0.03305569
-704.29042904	0.03914272
-704.25742574	0.04343949
-704.22442244	0.04528280
-704.19141914	0.04483084
-704.15841584	0.04220659
-704.12541254	0.03737649
-704.09240924	0.03062043
-704.05940594	0.02233806
-704.02640264	0.01269976
-703.99339934	0.00299132
-703.96039604	-0.00665210
-703.92739274	-0.01517175
-703.89438944	-0.02145664
-703.86138614	-0.02496608
-703.82838284	-0.02509130
-703.79537954	-0.02157474
-703.76237624	-0.01436341
-703.72937294	-0.00442106
-703.69636964	0.00764733
-703.66336634	0.02073988
-703.63036304	0.03328647
-703.59735974	0.04462752
-703.56435644	0.05389195
-703.53135314	0.06017139
-703.49834983	0.06371462
-703.46534653	0.06419681
-703.43234323	0.06196857
-703.39933993	0.05747492
-703.36633663	0.05128175
-703.33333333	0.04377038
-703.30033003	0.03563440
-703.26732673	0.02735363
-703.23432343	0.01942433
-703.20132013	0.01279957
-703.16831683	0.00774824
-703.13531353	0.00477005
-703.10231023	0.00457511
-703.06930693	0.00658500
-703.03630363	0.01053899
-703.00330033	0.01582408
-702.97029703	0.02135696
-702.93729373	0.02597396
-702.90429043	0.02879182
-702.87128713	0.02915993
-702.83828383	0.02667109
-702.80528053	0.02175296
-702.77227723	0.01484424
-702.73927393	0.00630148
-702.70627063	-0.00271612
-702.67326733	-0.01151941
-702.64026403	-0.01991300
-702.60726073	-0.02763855
-702.57425743	-0.03480808
-702.54125413	-0.04182080
-702.50825083	-0.04912142
-702.47524752	-0.05762003
-702.44224422	-0.06775614
-702.40924092	-0.08000527
-702.37623762	-0.09490084
-702.34323432	-0.11169439
-702.31023102	-0.13005089
-702.27722772	-0.14918525
-702.24422442	-0.16749870
-702.21122112	-0.18364778
-702.17821782	-0.19609191
-702.14521452	-0.20329372
-702.11221122	-0.20386111
-702.07920792	-0.19703406
-702.04620462	-0.18195420
-702.01320132	-0.15898140
-701.98019802	-0.12867172
-701.94719472	-0.09206250
-701.91419142	-0.05121672
-701.88118812	-0.00822997
-701.84818482	0.03461252
-701.81518152	0.07454886
-701.78217822	0.10972185
-701.74917492	0.13835931
-701.71617162	0.15866795
-701.68316832	0.17053089
-701.65016502	0.17405162
-701.61716172	0.17012307
-701.58415842	0.15991875
-701.55115512	0.14516872
-701.51815182	0.12768232
-701.48514851	0.10904314
-701.45214521	0.09021306
-701.41914191	0.07177653
-701.38613861	0.05357652
-701.35313531	0.03540651
-701.32013201	0.01645548
-701.28712871	-0.00423943
-701.25412541	-0.02680864
-701.22112211	-0.05146263
-701.18811881	-0.07766750
-701.15511551	-0.10411575
-701.12211221	-0.12934720
-701.08910891	-0.15148478
-701.05610561	-0.16837600
-701.02310231	-0.17829683
-700.99009901	-0.17974204
-700.95709571	-0.17157770
-700.92409241	-0.15360992
-700.89108911	-0.12673110
-700.85808581	-0.09182625
-700.82508251	-0.05134388
-700.79207921	-0.00785788
-700.75907591	0.03650128
-700.72607261	0.07846729
-700.69306931	0.11629502
-700.66006601	0.14865003
-700.62706271	0.17415883
-700.59405941	0.19271107
-700.56105611	0.20466862
-700.52805281	0.21078047
-700.49504950	0.21201067
-700.46204620	0.20945050
-700.42904290	0.20423982
-700.39603960	0.19720964
-700.36303630	0.18899798
-700.33003300	0.18004655
-700.29702970	0.17052241
-700.26402640	0.16047972
-700.23102310	0.14981321
-700.19801980	0.13837275
-700.16501650	0.12638529
-700.13201320	0.11321664
-700.09900990	0.09898602
-700.06600660	0.08346362
-700.03300330	0.06591481
-700.00000000	0.04654813
-699.96699670	0.02507847
-699.93399340	0.00173640
-699.90099010	-0.02312156
-699.86798680	-0.04827756
-699.83498350	-0.07275221
-699.80198020	-0.09508141
-699.76897690	-0.11377282
-699.73597360	-0.12764081
-699.70297030	-0.13623571
-699.66996700	-0.13924513
-699.63696370	-0.13709950
-699.60396040	-0.13039652
-699.57095710	-0.12038838
-699.53795380	-0.10806706
-699.50495050	-0.09465386
-699.47194719	-0.08100153
-699.43894389	-0.06787260
-699.40594059	-0.05560460
-699.37293729	-0.04423246
-699.33993399	-0.03407417
-699.30693069	-0.02489161
-699.27392739	-0.01676028
-699.24092409	-0.00973966
-699.20792079	-0.00389946
-699.17491749	0.00058249
-699.14191419	0.00359036
-699.10891089	0.00514751
-699.07590759	0.00519468
-699.04290429	0.00411428
-699.00990099	0.00215814
-698.97689769	-0.00017659
-698.94389439	-0.00266919
-698.91089109	-0.00505404
-698.87788779	-0.00711397
-698.84488449	-0.00892958
-698.81188119	-0.01041328
-698.77887789	-0.01195637
-698.74587459	-0.01356128
-698.71287129	-0.01554069
-698.67986799	-0.01798271
-698.64686469	-0.02067779
-698.61386139	-0.02350010
-698.58085809	-0.02622299
-698.54785479	-0.02807133
-698.51485149	-0.02881649
-698.48184818	-0.02759916
-698.44884488	-0.02405116
-698.41584158	-0.01845360
-698.38283828	-0.01036465
-698.34983498	-0.00042338
-698.31683168	0.01006396
-698.28382838	0.02058528
-698.25082508	0.02987263
-698.21782178	0.03666948
-698.18481848	0.04041963
-698.15181518	0.04039627
-698.11881188	0.03672967
-698.08580858	0.02999964
-698.05280528	0.02041212
-698.01980198	0.00935635
-697.98679868	-0.00226080
-697.95379538	-0.01361269
-697.92079208	-0.02364712
-697.88778878	-0.03160483
-697.85478548	-0.03710545
-697.82178218	-0.03991347
-697.78877888	-0.03994601
-697.75577558	-0.03750557
-697.72277228	-0.03306895
-697.68976898	-0.02731447
-697.65676568	-0.02075632
-697.62376238	-0.01420351
-697.59075908	-0.00823450
-697.55775578	-0.00316596
-697.52475248	0.00044295
-697.49174917	0.00296156
-697.45874587	0.00446867
-697.42574257	0.00490161
-697.39273927	0.00502393
-697.35973597	0.00526867
-697.32673267	0.00564113
-697.29372937	0.00654653
-697.26072607	0.00787253
-697.22772277	0.00963351
-697.19471947	0.01171292
-697.16171617	0.01331239
-697.12871287	0.01454863
-697.09570957	0.01511074
-697.06270627	0.01446066
-697.02970297	0.01250680
-696.99669967	0.00926015
-696.96369637	0.00476808
-696.93069307	-0.00087403
-696.89768977	-0.00735402
-696.86468647	-0.01392158
-696.83168317	-0.01980849
-696.79867987	-0.02449422
-696.76567657	-0.02690993
-696.73267327	-0.02662658
-696.69966997	-0.02332594
-696.66666667	-0.01673236
-696.63366337	-0.00755369
-696.60066007	0.00373511
-696.56765677	0.01641725
-696.53465347	0.02909464
-696.50165017	0.04092593
-696.46864686	0.05042666
-696.43564356	0.05671420
