# Menlo Systems GmbH ScanControl
# Program Version 1.14.3
# Start: -740.00000000 ps, Average over 1000 waveforms. Timestamp: 2026-02-03T15:29:18
# User time axis shift: 0 ps
# Time axis offset: 0 ps
# Time [ps]	THz Signal [a.u.]
-729.73597360	0.00015248
-729.70297030	0.00010574
-729.66996700	-0.00008136
-729.63696370	-0.00013539
-729.60396040	-0.00018469
-729.57095710	-0.00024347
-729.53795380	-0.00024066
-729.50495050	-0.00013152
-729.47194719	-0.00004612
-729.43894389	0.00006111
-729.40594059	0.00021392
-729.37293729	0.00030404
-729.33993399	0.00038620
-729.30693069	0.00036482
-729.27392739	0.00029997
-729.24092409	0.00010594
-729.20792079	-0.00004386
-729.17491749	-0.00035140
-729.14191419	-0.00063092
-729.10891089	-0.00104472
-729.07590759	-0.00137670
-729.04290429	-0.00182194
-729.00990099	-0.00213537
-728.97689769	-0.00257970
-728.94389439	-0.00274468
-728.91089109	-0.00294603
-728.87788779	-0.00326163
-728.84488449	-0.00328029
-728.81188119	-0.00337759
-728.77887789	-0.00355235
-728.74587459	-0.00372803
-728.71287129	-0.00419201
-728.67986799	-0.00476277
-728.64686469	-0.00541837
-728.61386139	-0.00656187
-728.58085809	-0.00750000
-728.54785479	-0.00886488
-728.51485149	-0.01011821
-728.48184818	-0.01112757
-728.44884488	-0.01187729
-728.41584158	-0.01205025
-728.38283828	-0.01177850
-728.34983498	-0.01070778
-728.31683168	-0.00906655
-728.28382838	-0.00686059
-728.25082508	-0.00433241
-728.21782178	-0.00158469
-728.18481848	0.00089535
-728.15181518	0.00284747
-728.11881188	0.00438438
-728.08580858	0.00529043
-728.05280528	0.00548250
-728.01980198	0.00537667
-727.98679868	0.00498270
-727.95379538	0.00442423
-727.92079208	0.00405540
-727.88778878	0.00385941
-727.85478548	0.00388795
-727.82178218	0.00411717
-727.78877888	0.00450991
-727.75577558	0.00501724
-727.72277228	0.00557231
-727.68976898	0.00610675
-727.65676568	0.00647529
-727.62376238	0.00644118
-727.59075908	0.00633684
-727.55775578	0.00584622
-727.52475248	0.00508366
-727.49174917	0.00413871
-727.45874587	0.00291382
-727.42574257	0.00185789
-727.39273927	0.00059118
-727.35973597	-0.00056673
-727.32673267	-0.00159442
-727.29372937	-0.00272901
-727.26072607	-0.00350605
-727.22772277	-0.00442379
-727.19471947	-0.00519816
-727.16171617	-0.00595520
-727.12871287	-0.00689197
-727.09570957	-0.00797484
-727.06270627	-0.00933449
-727.02970297	-0.01103297
-726.99669967	-0.01324228
-726.96369637	-0.01567729
-726.93069307	-0.01866170
-726.89768977	-0.02176400
-726.86468647	-0.02470677
-726.83168317	-0.02740080
-726.79867987	-0.02919303
-726.76567657	-0.03014017
-726.73267327	-0.02948349
-726.69966997	-0.02758161
-726.66666667	-0.02408221
-726.63366337	-0.01931042
-726.60066007	-0.01378632
-726.56765677	-0.00792290
-726.53465347	-0.00228920
-726.50165017	0.00243145
-726.46864686	0.00596616
-726.43564356	0.00820187
-726.40264026	0.00909696
-726.36963696	0.00902663
-726.33663366	0.00806102
-726.30363036	0.00696652
-726.27062706	0.00556974
-726.23762376	0.00426469
-726.20462046	0.00313510
-726.17161716	0.00209131
-726.13861386	0.00131278
-726.10561056	0.00077940
-726.07260726	0.00045286
-726.03960396	0.00054631
-726.00660066	0.00059988
-725.97359736	0.00110064
-725.94059406	0.00144715
-725.90759076	0.00203720
-725.87458746	0.00265885
-725.84158416	0.00340847
-725.80858086	0.00450938
-725.77557756	0.00576777
-725.74257426	0.00726585
-725.70957096	0.00912534
-725.67656766	0.01105654
-725.64356436	0.01317235
-725.61056106	0.01547814
-725.57755776	0.01791313
-725.54455446	0.02054146
-725.51155116	0.02346615
-725.47854785	0.02682736
-725.44554455	0.03064410
-725.41254125	0.03502179
-725.37953795	0.04028333
-725.34653465	0.04610258
-725.31353135	0.05275633
-725.28052805	0.06013747
-725.24752475	0.06829056
-725.21452145	0.07716131
-725.18151815	0.08676338
-725.14851485	0.09703979
-725.11551155	0.10758960
