# Menlo Systems GmbH ScanControl
# Program Version 1.14.3
# Start: -740.00000000 ps, Average over 1000 waveforms. Timestamp: 2026-02-03T15:17:44
# User time axis shift: 0 ps
# Time axis offset: 0 ps
# Time [ps]	THz Signal [a.u.]
-716.50165017	-0.00126041
-716.46864686	0.02152893
-716.43564356	0.04461739
-716.40264026	0.06212910
-716.36963696	0.07095154
-716.33663366	0.07092922
-716.30363036	0.06600815
-716.27062706	0.06133358
-716.23762376	0.06076815
-716.20462046	0.06609264
-716.17161716	0.07542356
-716.13861386	0.08563817
-716.10561056	0.09273856
-716.07260726	0.09421820
-716.03960396	0.08889656
-716.00660066	0.07670429
-715.97359736	0.05835582
-715.94059406	0.03519643
-715.90759076	0.00871440
-715.87458746	-0.01894189
-715.84158416	-0.04606613
-715.80858086	-0.07009536
-715.77557756	-0.09002241
-715.74257426	-0.10513511
-715.70957096	-0.11602045
-715.67656766	-0.12338948
-715.64356436	-0.12789728
-715.61056106	-0.12921441
-715.57755776	-0.12681183
-715.54455446	-0.11968259
-715.51155116	-0.10776268
-715.47854785	-0.09188499
-715.44554455	-0.07442751
-715.41254125	-0.05840120
-715.37953795	-0.04625546
-715.34653465	-0.03909858
-715.31353135	-0.03701438
-715.28052805	-0.03828117
-715.24752475	-0.04130837
-715.21452145	-0.04388370
-715.18151815	-0.04431394
-715.14851485	-0.04071399
-715.11551155	-0.03257140
-715.08250825	-0.01940252
-715.04950495	-0.00186209
-715.01650165	0.01869422
-714.98349835	0.04044309
-714.95049505	0.06068816
-714.91749175	0.07651872
-714.88448845	0.08574384
-714.85148515	0.08696568
-714.81848185	0.08061366
-714.78547855	0.06820956
-714.75247525	0.05206358
-714.71947195	0.03541353
-714.68646865	0.02060824
-714.65346535	0.00956506
-714.62046205	0.00415050
-714.58745875	0.00425119
-714.55445545	0.00926722
-714.52145215	0.01758197
-714.48844884	0.02799974
-714.45544554	0.03934405
-714.42244224	0.05155203
-714.38943894	0.06400634
-714.35643564	0.07599606
-714.32343234	0.08702268
-714.29042904	0.09606832
-714.25742574	0.10359941
-714.22442244	0.11027329
-714.19141914	0.11705701
-714.15841584	0.12434590
-714.12541254	0.13132347
-714.09240924	0.13580897
-714.05940594	0.13408763
-714.02640264	0.12282526
-713.99339934	0.09949000
-713.96039604	0.06405541
-713.92739274	0.01950743
-713.89438944	-0.02997737
-713.86138614	-0.07943259
-713.82838284	-0.12347009
-713.79537954	-0.15784382
-713.76237624	-0.18004679
-713.72937294	-0.18866007
-713.69636964	-0.18441432
-713.66336634	-0.16932039
-713.63036304	-0.14681211
-713.59735974	-0.12098102
-713.56435644	-0.09543705
-713.53135314	-0.07366183
-713.49834983	-0.05781083
-713.46534653	-0.04887699
-713.43234323	-0.04598509
-713.39933993	-0.04693937
-713.36633663	-0.04815655
-713.33333333	-0.04612032
-713.30033003	-0.03837621
-713.26732673	-0.02475302
-713.23432343	-0.00676852
-713.20132013	0.01209037
-713.16831683	0.02806197
-713.13531353	0.03813399
-713.10231023	0.04108508
-713.06930693	0.03683442
-713.03630363	0.02713243
-713.00330033	0.01512107
-712.97029703	0.00456123
-712.93729373	-0.00124527
-712.90429043	-0.00063904
-712.87128713	0.00611092
-712.83828383	0.01664968
-712.80528053	0.02747070
-712.77227723	0.03576603
-712.73927393	0.03991982
-712.70627063	0.04036264
-712.67326733	0.03875588
-712.64026403	0.03743063
-712.60726073	0.03796814
-712.57425743	0.04104883
-712.54125413	0.04562848
-712.50825083	0.05052674
-712.47524752	0.05431745
-712.44224422	0.05545253
-712.40924092	0.05392640
-712.37623762	0.04917126
-712.34323432	0.04172532
-712.31023102	0.03281371
-712.27722772	0.02335102
-712.24422442	0.01472192
-712.21122112	0.00736411
-712.17821782	0.00075329
-712.14521452	-0.00612851
-712.11221122	-0.01467282
-712.07920792	-0.02552255
-712.04620462	-0.03760543
-712.01320132	-0.04881993
-711.98019802	-0.05653167
-711.94719472	-0.05915229
-711.91419142	-0.05708558
-711.88118812	-0.05273421
-711.84818482	-0.04933002
-711.81518152	-0.04994553
-711.78217822	-0.05569591
-711.74917492	-0.06563289
-711.71617162	-0.07728005
-711.68316832	-0.08753921
-711.65016502	-0.09316894
-711.61716172	-0.09304775
-711.58415842	-0.08622102
-711.55115512	-0.07329597
-711.51815182	-0.05517898
-711.48514851	-0.03252901
-711.45214521	-0.00622570
-711.41914191	0.02278110
-711.38613861	0.05322672
-711.35313531	0.08351294
-711.32013201	0.11204168
-711.28712871	0.13660027
-711.25412541	0.15514846
