# Menlo Systems GmbH ScanControl
# Program Version 1.14.3
# Start: -740.00000000 ps, Average over 1000 waveforms. Timestamp: 2026-02-03T15:22:19
# User time axis shift: 0 ps
# Time axis offset: 0 ps
# Time [ps]	THz Signal [a.u.]
-722.50825083	0.74512145
-722.47524752	0.63403278
-722.44224422	0.53695616
-722.40924092	0.45780159
-722.37623762	0.39709390
-722.34323432	0.35215756
-722.31023102	0.31854123
-722.27722772	0.29079360
-722.24422442	0.26356587
-722.21122112	0.23300918
-722.17821782	0.19579146
-722.14521452	0.15081344
-722.11221122	0.09906603
-722.07920792	0.04295745
-722.04620462	-0.01442277
-722.01320132	-0.06986491
-721.98019802	-0.12036824
-721.94719472	-0.16240062
-721.91419142	-0.19257050
-721.88118812	-0.20592683
-721.84818482	-0.19874308
-721.81518152	-0.16848960
-721.78217822	-0.11592876
-721.74917492	-0.04510969
-721.71617162	0.03672782
-721.68316832	0.12064670
-721.65016502	0.19630968
-721.61716172	0.25512434
-721.58415842	0.29078232
-721.55115512	0.30073011
-721.51815182	0.28514565
-721.48514851	0.24688679
-721.45214521	0.18934494
-721.41914191	0.11686806
-721.38613861	0.03465836
-721.35313531	-0.05046160
-721.32013201	-0.12976449
-721.28712871	-0.19406691
-721.25412541	-0.23547106
-721.22112211	-0.24976971
-721.18811881	-0.23731259
-721.15511551	-0.20203511
-721.12211221	-0.15090064
-721.08910891	-0.09294163
-721.05610561	-0.03687674
-721.02310231	0.00962211
-720.99009901	0.04220710
-720.95709571	0.05938593
-720.92409241	0.06346820
-720.89108911	0.05819114
-720.85808581	0.04797167
-720.82508251	0.03522660
-720.79207921	0.02158903
-720.75907591	0.00700701
-720.72607261	-0.00826687
-720.69306931	-0.02366431
-720.66006601	-0.03784015
-720.62706271	-0.04926467
-720.59405941	-0.05672218
-720.56105611	-0.06029994
-720.52805281	-0.06087004
-720.49504950	-0.05954196
-720.46204620	-0.05658754
-720.42904290	-0.05177636
-720.39603960	-0.04536309
-720.36303630	-0.03836754
-720.33003300	-0.03435104
-720.29702970	-0.03615516
-720.26402640	-0.04537536
-720.23102310	-0.06101014
-720.19801980	-0.07953264
-720.16501650	-0.09598648
-720.13201320	-0.10592708
-720.09900990	-0.10590875
-720.06600660	-0.09445254
-720.03300330	-0.07101511
-720.00000000	-0.03717819
-719.96699670	0.00457294
-719.93399340	0.05099089
-719.90099010	0.09847865
-719.86798680	0.14359994
-719.83498350	0.18345486
-719.80198020	0.21537928
-719.76897690	0.23679448
-719.73597360	0.24552694
-719.70297030	0.23878976
-719.66996700	0.21506045
-719.63696370	0.17316866
-719.60396040	0.11417590
-719.57095710	0.04257072
-719.53795380	-0.03373508
-719.50495050	-0.10594885
-719.47194719	-0.16491371
-719.43894389	-0.20438104
-719.40594059	-0.22144266
-719.37293729	-0.21685106
-719.33993399	-0.19261250
-719.30693069	-0.15297956
-719.27392739	-0.10164461
-719.24092409	-0.04485435
-719.20792079	0.01079906
-719.17491749	0.05732183
-719.14191419	0.08824041
-719.10891089	0.09924259
-719.07590759	0.09055544
-719.04290429	0.06591212
-719.00990099	0.03084970
-718.97689769	-0.00856473
-718.94389439	-0.04781400
-718.91089109	-0.08279689
-718.87788779	-0.11090117
-718.84488449	-0.12999241
-718.81188119	-0.13826943
-718.77887789	-0.13612097
-718.74587459	-0.12538019
-718.71287129	-0.10907291
-718.67986799	-0.09058919
-718.64686469	-0.07205053
-718.61386139	-0.05438690
-718.58085809	-0.03724753
-718.54785479	-0.02009162
-718.51485149	-0.00288080
-718.48184818	0.01348047
-718.44884488	0.02826511
-718.41584158	0.04068767
-718.38283828	0.05031680
-718.34983498	0.05652128
-718.31683168	0.05844677
-718.28382838	0.05480724
-718.25082508	0.04526188
-718.21782178	0.03167733
-718.18481848	0.01749741
-718.15181518	0.00809553
-718.11881188	0.00816649
-718.08580858	0.01968248
-718.05280528	0.04092289
-718.01980198	0.06627471
-717.98679868	0.08743071
-717.95379538	0.09698385
-717.92079208	0.09100546
-717.88778878	0.06953493
-717.85478548	0.03774009
-717.82178218	0.00192302
-717.78877888	-0.03169030
-717.75577558	-0.05905436
-717.72277228	-0.07819541
-717.68976898	-0.08915459
-717.65676568	-0.09256521
-717.62376238	-0.08977381
-717.59075908	-0.08293656
-717.55775578	-0.07487320
-717.52475248	-0.06763949
-717.49174917	-0.06365281
-717.45874587	-0.06314434
-717.42574257	-0.06595355
-717.39273927	-0.06987729
-717.35973597	-0.07277253
-717.32673267	-0.07344543
-717.29372937	-0.07222996
-717.26072607	-0.07067167
-717.22772277	-0.07040632
-717.19471947	-0.07179737
-717.16171617	-0.07286769
-717.12871287	-0.07065635
-717.09570957	-0.06187911
-717.06270627	-0.04512184
-717.02970297	-0.02197231
-716.99669967	0.00402814
-716.96369637	0.02813485
-716.93069307	0.04641474
-716.89768977	0.05682116
-716.86468647	0.05913187
-716.83168317	0.05501308
-716.79867987	0.04603698
-716.76567657	0.03423756
-716.73267327	0.02099792
-716.69966997	0.00749492
-716.66666667	-0.00494635
-716.63366337	-0.01440984
-716.60066007	-0.01934332
-716.56765677	-0.01726010
-716.53465347	-0.00776651
-716.50165017	0.00761960
-716.46864686	0.02579053
-716.43564356	0.04143119
-716.40264026	0.05126301
-716.36963696	0.05420917
-716.33663366	0.05245206
-716.30363036	0.05056298
-716.27062706	0.05215935
