# Menlo Systems GmbH ScanControl
# Program Version 1.14.3
# Start: -740.00000000 ps, Average over 1000 waveforms. Timestamp: 2026-02-06T13:35:49
# User time axis shift: 0 ps
# Time axis offset: 0 ps
# Time [ps]	THz Signal [a.u.]
-710.00000000	0.00453815
-709.96699670	0.00283311
-709.93399340	0.00042260
-709.90099010	-0.00194905
-709.86798680	-0.00385431
-709.83498350	-0.00445940
-709.80198020	-0.00328950
-709.76897690	-0.00025640
-709.73597360	0.00439788
-709.70297030	0.00960286
-709.66996700	0.01462302
-709.63696370	0.01876534
-709.60396040	0.02138709
-709.57095710	0.02272398
-709.53795380	0.02271252
-709.50495050	0.02193294
-709.47194719	0.02026543
-709.43894389	0.01799272
-709.40594059	0.01487514
-709.37293729	0.01025631
-709.33993399	0.00512929
-709.30693069	-0.00029468
-709.27392739	-0.00536425
-709.24092409	-0.00863330
-709.20792079	-0.00970757
-709.17491749	-0.00839078
-709.14191419	-0.00452194
-709.10891089	0.00114043
-709.07590759	0.00773161
-709.04290429	0.01454984
-709.00990099	0.02093764
-708.97689769	0.02658757
-708.94389439	0.03103993
-708.91089109	0.03349169
-708.87788779	0.03376972
-708.84488449	0.03046793
-708.81188119	0.02375925
-708.77887789	0.01450300
-708.74587459	0.00410935
-708.71287129	-0.00556153
-708.67986799	-0.01353497
-708.64686469	-0.01888676
-708.61386139	-0.02217534
-708.58085809	-0.02386170
-708.54785479	-0.02422620
-708.51485149	-0.02349175
-708.48184818	-0.02142137
-708.44884488	-0.01814800
-708.41584158	-0.01418271
-708.38283828	-0.01029099
-708.34983498	-0.00749454
-708.31683168	-0.00631792
-708.28382838	-0.00680730
-708.25082508	-0.00896037
-708.21782178	-0.01233006
-708.18481848	-0.01637359
-708.15181518	-0.02026930
-708.11881188	-0.02287370
-708.08580858	-0.02349652
-708.05280528	-0.02155912
-708.01980198	-0.01664277
-707.98679868	-0.00886195
-707.95379538	0.00092704
-707.92079208	0.01150860
-707.88778878	0.02192208
-707.85478548	0.03072361
-707.82178218	0.03669024
-707.78877888	0.03914436
-707.75577558	0.03764096
-707.72277228	0.03227443
-707.68976898	0.02391066
-707.65676568	0.01393421
-707.62376238	0.00399012
-707.59075908	-0.00475904
-707.55775578	-0.01153247
-707.52475248	-0.01631925
-707.49174917	-0.01997168
-707.45874587	-0.02241563
-707.42574257	-0.02387225
-707.39273927	-0.02373204
-707.35973597	-0.02119603
-707.32673267	-0.01510133
-707.29372937	-0.00578882
-707.26072607	0.00603015
-707.22772277	0.01907157
-707.19471947	0.03082702
-707.16171617	0.03971983
-707.12871287	0.04387950
-707.09570957	0.04259003
-707.06270627	0.03569639
-707.02970297	0.02466466
-706.99669967	0.01125065
