# Menlo Systems GmbH ScanControl
# Program Version 1.14.3
# Start: -740.00000000 ps, Average over 1000 waveforms. Timestamp: 2026-02-03T16:26:19
# User time axis shift: 0 ps
# Time axis offset: 0 ps
# Time [ps]	THz Signal [a.u.]
-724.32343234	-0.00075440
-724.29042904	0.00010293
-724.25742574	0.00074189
-724.22442244	0.00132158
-724.19141914	0.00173016
-724.15841584	0.00204578
-724.12541254	0.00226237
-724.09240924	0.00228687
-724.05940594	0.00232454
-724.02640264	0.00220388
-723.99339934	0.00211906
-723.96039604	0.00194197
-723.92739274	0.00177690
-723.89438944	0.00157881
-723.86138614	0.00131388
-723.82838284	0.00125213
-723.79537954	0.00103706
-723.76237624	0.00092401
-723.72937294	0.00081915
-723.69636964	0.00067197
-723.66336634	0.00067977
-723.63036304	0.00060612
-723.59735974	0.00061875
-723.56435644	0.00064039
-723.53135314	0.00059109
-723.49834983	0.00061416
-723.46534653	0.00054826
-723.43234323	0.00065363
-723.39933993	0.00054557
-723.36633663	0.00050212
-723.33333333	0.00050043
-723.30033003	0.00045689
-723.26732673	0.00030484
-723.23432343	0.00023908
-723.20132013	0.00013460
-723.16831683	0.00025652
-723.13531353	0.00005251
-723.10231023	-0.00001274
-723.06930693	0.00009400
-723.03630363	0.00008079
-723.00330033	-0.00003283
-722.97029703	0.00015695
-722.93729373	0.00009282
-722.90429043	0.00017211
-722.87128713	0.00019260
-722.83828383	0.00014202
-722.80528053	0.00018298
-722.77227723	0.00029168
-722.73927393	0.00021899
-722.70627063	0.00015778
-722.67326733	0.00017853
-722.64026403	0.00020884
-722.60726073	0.00015555
-722.57425743	0.00018101
-722.54125413	0.00014382
-722.50825083	0.00009845
-722.47524752	0.00022781
-722.44224422	0.00019664
-722.40924092	0.00018620
-722.37623762	0.00034657
-722.34323432	0.00019625
-722.31023102	0.00038343
-722.27722772	0.00024233
-722.24422442	0.00034503
-722.21122112	0.00017361
-722.17821782	0.00005063
-722.14521452	-0.00004523
-722.11221122	-0.00029222
-722.07920792	-0.00044757
-722.04620462	-0.00067110
-722.01320132	-0.00092828
-721.98019802	-0.00131944
-721.94719472	-0.00139831
-721.91419142	-0.00184327
-721.88118812	-0.00201188
-721.84818482	-0.00236799
-721.81518152	-0.00247316
-721.78217822	-0.00284536
-721.74917492	-0.00300693
-721.71617162	-0.00336132
-721.68316832	-0.00368440
-721.65016502	-0.00408005
-721.61716172	-0.00453821
-721.58415842	-0.00497529
-721.55115512	-0.00562794
-721.51815182	-0.00615535
-721.48514851	-0.00675188
-721.45214521	-0.00718848
-721.41914191	-0.00757172
-721.38613861	-0.00781092
-721.35313531	-0.00779821
-721.32013201	-0.00742116
-721.28712871	-0.00690000
-721.25412541	-0.00586720
-721.22112211	-0.00492768
-721.18811881	-0.00350110
-721.15511551	-0.00223084
-721.12211221	-0.00061745
-721.08910891	0.00051822
-721.05610561	0.00171622
-721.02310231	0.00255374
-720.99009901	0.00323759
-720.95709571	0.00358971
-720.92409241	0.00371433
-720.89108911	0.00365261
-720.85808581	0.00364555
-720.82508251	0.00346616
-720.79207921	0.00347695
-720.75907591	0.00348118
-720.72607261	0.00343831
-720.69306931	0.00372122
-720.66006601	0.00378089
-720.62706271	0.00401711
-720.59405941	0.00400156
-720.56105611	0.00408972
-720.52805281	0.00376212
-720.49504950	0.00359907
-720.46204620	0.00305704
-720.42904290	0.00261539
-720.39603960	0.00190209
-720.36303630	0.00122297
-720.33003300	0.00047920
-720.29702970	-0.00033680
-720.26402640	-0.00113218
-720.23102310	-0.00188041
-720.19801980	-0.00269616
-720.16501650	-0.00360297
-720.13201320	-0.00436447
-720.09900990	-0.00534782
-720.06600660	-0.00632204
-720.03300330	-0.00743562
-720.00000000	-0.00866094
-719.96699670	-0.00995753
-719.93399340	-0.01151798
-719.90099010	-0.01294326
-719.86798680	-0.01465725
-719.83498350	-0.01619173
-719.80198020	-0.01760849
-719.76897690	-0.01883109
-719.73597360	-0.01948461
-719.70297030	-0.01979408
-719.66996700	-0.01928483
-719.63696370	-0.01832784
-719.60396040	-0.01645867
-719.57095710	-0.01413052
-719.53795380	-0.01132966
-719.50495050	-0.00819416
-719.47194719	-0.00497652
-719.43894389	-0.00194479
-719.40594059	0.00064635
-719.37293729	0.00279861
-719.33993399	0.00410960
-719.30693069	0.00499366
-719.27392739	0.00494923
-719.24092409	0.00462598
-719.20792079	0.00379134
-719.17491749	0.00281655
-719.14191419	0.00182442
-719.10891089	0.00087028
-719.07590759	-0.00004824
-719.04290429	-0.00060143
-719.00990099	-0.00112387
-718.97689769	-0.00127395
-718.94389439	-0.00142556
-718.91089109	-0.00122946
-718.87788779	-0.00100696
-718.84488449	-0.00041352
-718.81188119	0.00024884
-718.77887789	0.00120699
-718.74587459	0.00231864
-718.71287129	0.00362544
-718.67986799	0.00508244
-718.64686469	0.00675495
-718.61386139	0.00863981
-718.58085809	0.01055649
-718.54785479	0.01274333
-718.51485149	0.01494140
-718.48184818	0.01752968
-718.44884488	0.02027294
-718.41584158	0.02332800
-718.38283828	0.02684095
-718.34983498	0.03051250
-718.31683168	0.03493834
-718.28382838	0.03971337
-718.25082508	0.04510119
-718.21782178	0.05100985
-718.18481848	0.05739037
-718.15181518	0.06444013
-718.11881188	0.07167507
-718.08580858	0.07949639
-718.05280528	0.08760918
-718.01980198	0.09589486
-717.98679868	0.10440486
-717.95379538	0.11300201
-717.92079208	0.12182494
-717.88778878	0.13069674
-717.85478548	0.13989688
-717.82178218	0.14928606
-717.78877888	0.15933649
-717.75577558	0.17000255
-717.72277228	0.18171038
-717.68976898	0.19470372
-717.65676568	0.20920638
-717.62376238	0.22557850
-717.59075908	0.24405729
-717.55775578	0.26475924
-717.52475248	0.28756079
-717.49174917	0.31247889
-717.45874587	0.33909404
-717.42574257	0.36681391
-717.39273927	0.39476112
-717.35973597	0.42217438
-717.32673267	0.44751991
-717.29372937	0.46968919
-717.26072607	0.48669624
-717.22772277	0.49753064
-717.19471947	0.50006271
-717.16171617	0.49345769
-717.12871287	0.47644553
-717.09570957	0.44829507
-717.06270627	0.40855386
-717.02970297	0.35801841
-716.99669967	0.29710446
-716.96369637	0.22713500
-716.93069307	0.14995148
-716.89768977	0.06678493
-716.86468647	-0.02031779
-716.83168317	-0.11041772
-716.79867987	-0.20278309
-716.76567657	-0.29741991
-716.73267327	-0.39549476
-716.69966997	-0.49904321
-716.66666667	-0.61033459
-716.63366337	-0.73202441
-716.60066007	-0.86702377
-716.56765677	-1.01614299
-716.53465347	-1.17921631
-716.50165017	-1.35338098
-716.46864686	-1.53298396
-716.43564356	-1.70933983
-716.40264026	-1.87128298
-716.36963696	-2.00508273
-716.33663366	-2.09668145
-716.30363036	-2.13267515
-716.27062706	-2.10142397
-716.23762376	-1.99576667
-716.20462046	-1.81349090
-716.17161716	-1.55843705
-716.13861386	-1.24109142
-716.10561056	-0.87759069
-716.07260726	-0.48861671
-716.03960396	-0.09737571
-716.00660066	0.27348797
-715.97359736	0.60371575
-715.94059406	0.87833655
-715.90759076	1.08899423
-715.87458746	1.23323434
-715.84158416	1.31486677
-715.80858086	1.34127701
-715.77557756	1.32291688
-715.74257426	1.27026584
-715.70957096	1.19329875
-715.67656766	1.10033513
-715.64356436	0.99820214
-715.61056106	0.89199158
-715.57755776	0.78590373
-715.54455446	0.68380738
-715.51155116	0.58851550
-715.47854785	0.50285619
-715.44554455	0.42922885
-715.41254125	0.36869204
-715.37953795	0.32145484
-715.34653465	0.28697818
-715.31353135	0.26364569
-715.28052805	0.24903718
-715.24752475	0.24098014
-715.21452145	0.23601443
-715.18151815	0.23190106
-715.14851485	0.22579315
-715.11551155	0.21535293
-715.08250825	0.19980438
-715.04950495	0.17871366
-715.01650165	0.15301117
-714.98349835	0.12432232
-714.95049505	0.09522046
-714.91749175	0.06753651
-714.88448845	0.04347430
-714.85148515	0.02468961
-714.81848185	0.01178295
-714.78547855	0.00534599
-714.75247525	0.00484323
-714.71947195	0.00996596
-714.68646865	0.01948751
-714.65346535	0.03198312
-714.62046205	0.04586081
-714.58745875	0.05943980
-714.55445545	0.07095263
-714.52145215	0.07888136
-714.48844884	0.08261678
-714.45544554	0.08103986
-714.42244224	0.07490389
-714.38943894	0.06430371
-714.35643564	0.05044284
-714.32343234	0.03457668
-714.29042904	0.01824711
-714.25742574	0.00271159
-714.22442244	-0.01060266
-714.19141914	-0.02101218
-714.15841584	-0.02757113
-714.12541254	-0.03050629
-714.09240924	-0.02957748
-714.05940594	-0.02558640
-714.02640264	-0.01954861
-713.99339934	-0.01204801
-713.96039604	-0.00464951
-713.92739274	0.00152340
-713.89438944	0.00585079
-713.86138614	0.00782319
-713.82838284	0.00722056
-713.79537954	0.00442037
-713.76237624	-0.00023103
-713.72937294	-0.00609248
-713.69636964	-0.01222814
-713.66336634	-0.01864290
-713.63036304	-0.02473480
-713.59735974	-0.03010596
-713.56435644	-0.03496484
-713.53135314	-0.03904083
-713.49834983	-0.04239043
-713.46534653	-0.04474118
-713.43234323	-0.04624536
-713.39933993	-0.04677942
-713.36633663	-0.04623252
-713.33333333	-0.04489234
-713.30033003	-0.04302376
-713.26732673	-0.04086099
-713.23432343	-0.03895087
-713.20132013	-0.03708071
-713.16831683	-0.03546272
-713.13531353	-0.03409998
-713.10231023	-0.03217567
-713.06930693	-0.02967631
-713.03630363	-0.02563529
-713.00330033	-0.01974713
-712.97029703	-0.01198335
-712.93729373	-0.00216043
-712.90429043	0.00937229
-712.87128713	0.02171046
-712.83828383	0.03391637
-712.80528053	0.04502308
-712.77227723	0.05386628
-712.73927393	0.05982812
-712.70627063	0.06206298
-712.67326733	0.06057081
-712.64026403	0.05531404
-712.60726073	0.04651774
-712.57425743	0.03475154
-712.54125413	0.02061767
-712.50825083	0.00496948
-712.47524752	-0.01123540
-712.44224422	-0.02653683
-712.40924092	-0.04026966
-712.37623762	-0.05083002
-712.34323432	-0.05767914
-712.31023102	-0.05990774
-712.27722772	-0.05781701
-712.24422442	-0.05159507
-712.21122112	-0.04239187
-712.17821782	-0.03158234
-712.14521452	-0.02013039
-712.11221122	-0.00990943
-712.07920792	-0.00209999
-712.04620462	0.00262123
-712.01320132	0.00421619
-711.98019802	0.00222732
-711.94719472	-0.00247563
-711.91419142	-0.00914003
-711.88118812	-0.01668028
-711.84818482	-0.02405533
-711.81518152	-0.03046930
-711.78217822	-0.03521472
-711.74917492	-0.03791302
-711.71617162	-0.03836314
-711.68316832	-0.03683133
-711.65016502	-0.03383063
-711.61716172	-0.02956325
-711.58415842	-0.02466995
-711.55115512	-0.01960524
-711.51815182	-0.01437156
-711.48514851	-0.00960107
-711.45214521	-0.00521380
-711.41914191	-0.00128623
-711.38613861	0.00200789
-711.35313531	0.00448211
-711.32013201	0.00643356
-711.28712871	0.00757196
-711.25412541	0.00788468
-711.22112211	0.00776939
-711.18811881	0.00670674
-711.15511551	0.00566135
-711.12211221	0.00440834
-711.08910891	0.00350618
-711.05610561	0.00304984
-711.02310231	0.00336614
-710.99009901	0.00438374
-710.95709571	0.00556539
-710.92409241	0.00681259
-710.89108911	0.00723221
-710.85808581	0.00617873
-710.82508251	0.00325743
-710.79207921	-0.00173139
