# Menlo Systems GmbH ScanControl
# Program Version 1.14.3
# Start: -740.00000000 ps, Average over 1000 waveforms. Timestamp: 2026-02-11T13:29:57
# User time axis shift: 0 ps
# Time axis offset: 0 ps
# Time [ps]	THz Signal [a.u.]
-728.61386139	-0.00510507
-728.58085809	-0.00583122
-728.54785479	-0.00674542
-728.51485149	-0.00799022
-728.48184818	-0.00920010
-728.44884488	-0.01034355
-728.41584158	-0.01150871
-728.38283828	-0.01221224
-728.34983498	-0.01245139
-728.31683168	-0.01210586
-728.28382838	-0.01101215
-728.25082508	-0.00932988
-728.21782178	-0.00693565
-728.18481848	-0.00426687
-728.15181518	-0.00131162
-728.11881188	0.00124070
-728.08580858	0.00349226
-728.05280528	0.00482763
-728.01980198	0.00577574
-727.98679868	0.00588389
-727.95379538	0.00552638
-727.92079208	0.00488753
-727.88778878	0.00429201
-727.85478548	0.00381764
-727.82178218	0.00366862
-727.78877888	0.00373016
-727.75577558	0.00405482
-727.72277228	0.00465810
-727.68976898	0.00516311
-727.65676568	0.00597360
-727.62376238	0.00641149
-727.59075908	0.00686695
-727.55775578	0.00701239
-727.52475248	0.00671724
-727.49174917	0.00632513
-727.45874587	0.00526710
-727.42574257	0.00432666
-727.39273927	0.00303810
-727.35973597	0.00178159
-727.32673267	0.00051387
-727.29372937	-0.00081891
-727.26072607	-0.00188706
-727.22772277	-0.00301939
-727.19471947	-0.00380695
-727.16171617	-0.00464862
-727.12871287	-0.00523182
-727.09570957	-0.00598632
-727.06270627	-0.00660186
-727.02970297	-0.00766042
-726.99669967	-0.00879512
-726.96369637	-0.01052911
-726.93069307	-0.01259976
-726.89768977	-0.01511365
-726.86468647	-0.01820042
-726.83168317	-0.02136971
-726.79867987	-0.02469369
-726.76567657	-0.02751642
-726.73267327	-0.02972971
-726.69966997	-0.03083454
-726.66666667	-0.03055516
-726.63366337	-0.02850387
-726.60066007	-0.02491413
-726.56765677	-0.01980724
-726.53465347	-0.01370491
-726.50165017	-0.00723772
-726.46864686	-0.00099388
-726.43564356	0.00429611
-726.40264026	0.00815799
-726.36963696	0.01053026
-726.33663366	0.01135803
-726.30363036	0.01087995
-726.27062706	0.00952907
-726.23762376	0.00788893
-726.20462046	0.00614623
-726.17161716	0.00451855
-726.13861386	0.00303586
-726.10561056	0.00189680
-726.07260726	0.00086391
-726.03960396	0.00017440
-726.00660066	-0.00000623
-725.97359736	-0.00007373
-725.94059406	0.00027720
-725.90759076	0.00094209
-725.87458746	0.00162779
-725.84158416	0.00239792
-725.80858086	0.00324164
-725.77557756	0.00417359
-725.74257426	0.00512721
-725.70957096	0.00653830
-725.67656766	0.00791387
-725.64356436	0.00949195
-725.61056106	0.01136195
-725.57755776	0.01322630
-725.54455446	0.01544316
-725.51155116	0.01780732
-725.47854785	0.02048219
-725.44554455	0.02349857
-725.41254125	0.02701330
-725.37953795	0.03084225
-725.34653465	0.03563479
-725.31353135	0.04076212
-725.28052805	0.04690032
-725.24752475	0.05362784
-725.21452145	0.06124761
-725.18151815	0.06950886
-725.14851485	0.07847379
-725.11551155	0.08813730
-725.08250825	0.09826735
-725.04950495	0.10874528
-725.01650165	0.11944009
-724.98349835	0.13021501
-724.95049505	0.14077831
-724.91749175	0.15127146
-724.88448845	0.16146917
-724.85148515	0.17151673
-724.81848185	0.18163152
-724.78547855	0.19199722
-724.75247525	0.20297668
-724.71947195	0.21512368
-724.68646865	0.22894408
-724.65346535	0.24486235
-724.62046205	0.26361634
-724.58745875	0.28574009
-724.55445545	0.31162629
-724.52145215	0.34188149
-724.48844884	0.37592083
-724.45544554	0.41451370
-724.42244224	0.45605988
-724.38943894	0.50014451
-724.35643564	0.54520820
-724.32343234	0.58939602
-724.29042904	0.63041060
-724.25742574	0.66587406
-724.22442244	0.69223896
-724.19141914	0.70720272
-724.15841584	0.70730493
-724.12541254	0.69048900
-724.09240924	0.65457411
-724.05940594	0.59920773
-724.02640264	0.52499922
-723.99339934	0.43369117
-723.96039604	0.32889494
-723.92739274	0.21507538
-723.89438944	0.09753257
-723.86138614	-0.01856606
-723.82838284	-0.12904781
-723.79537954	-0.23121539
-723.76237624	-0.32519766
-723.72937294	-0.41431486
-723.69636964	-0.50478066
-723.66336634	-0.60585623
-723.63036304	-0.72801704
-723.59735974	-0.88222344
-723.56435644	-1.07757826
-723.53135314	-1.31979198
-723.49834983	-1.60995934
-723.46534653	-1.94067442
