Time_ps,Pulse
72.6806640625,-206.495147319932
72.7294921875,-202.960683611308
72.7783203125,-204.890239715729
72.8271484375,-202.827012285032
72.8759765625,-199.136144019017
72.9248046875,-193.537938274485
72.9736328125,-195.194380345307
73.0224609375,-195.372817827419
73.0712890625,-197.455784561368
73.1201171875,-199.118436049847
73.1689453125,-201.872634562708
73.2177734375,-196.61394445772
73.2666015625,-200.622337094187
73.3154296875,-207.062100310615
73.3642578125,-210.772319564409
73.4130859375,-218.805403727292
73.4619140625,-225.574254150838
73.5107421875,-229.429328096499
73.5595703125,-235.307035948663
73.6083984375,-244.312972194646
73.6572265625,-257.992746326243
73.7060546875,-262.241162278621
73.7548828125,-269.159465095098
73.8037109375,-274.405486184608
73.8525390625,-274.064545822717
73.9013671875,-277.017443210365
73.9501953125,-271.701605513186
73.9990234375,-273.104721024885
74.0478515625,-268.209288205534
74.0966796875,-267.317558421407
74.1455078125,-269.367413150295
74.1943359375,-264.054143902714
74.2431640625,-261.827557935106
74.2919921875,-261.040037394612
74.3408203125,-265.295389934181
74.3896484375,-258.214273985961
74.4384765625,-258.642600815145
74.4873046875,-266.519714059518
74.5361328125,-262.998243607162
74.5849609375,-275.975359824965
74.6337890625,-277.845937637785
74.6826171875,-284.131144198084
74.7314453125,-287.220888916914
74.7802734375,-293.657337079332
74.8291015625,-299.62091799494
74.8779296875,-296.329370667676
74.9267578125,-292.666555881088
74.9755859375,-287.398037892
75.0244140625,-284.842535339709
75.0732421875,-288.139194327203
75.1220703125,-291.407645889914
75.1708984375,-280.479648522255
75.2197265625,-272.842481302001
75.2685546875,-272.156835038259
75.3173828125,-270.08176353346
75.3662109375,-272.061688936454
75.4150390625,-271.174391052847
75.4638671875,-279.416587770887
75.5126953125,-283.807692477566
75.5615234375,-287.706259113328
75.6103515625,-294.319053722469
75.6591796875,-297.778811182316
75.7080078125,-302.328997653675
75.7568359375,-307.608596461758
75.8056640625,-309.863117796353
75.8544921875,-310.749083449547
75.9033203125,-314.18666478646
75.9521484375,-313.836584387066
76.0009765625,-315.797921010483
76.0498046875,-318.421702619938
